15.0000	15.0057	-0.0057	4.5060	0.0000	4.5004
15.0000	15.0053	-0.0053	4.5055	0.0000	4.5002
15.0000	15.0050	-0.0050	4.5050	0.0000	4.5001
15.0000	15.0047	-0.0047	4.5045	0.0000	4.4999
15.0000	15.0043	-0.0043	4.5041	0.0000	4.4998
15.0000	15.0040	-0.0040	4.5037	0.0000	4.4997
15.0000	15.0037	-0.0037	4.5033	0.0000	4.4997
15.0000	15.0034	-0.0034	4.5030	0.0000	4.4996
15.0000	15.0031	-0.0031	4.5027	0.0000	4.4996
15.0000	15.0028	-0.0028	4.5024	0.0000	4.4997
15.0000	15.0025	-0.0025	4.5022	0.0000	4.4997
15.0000	15.0022	-0.0022	4.5019	0.0000	4.4998
15.0000	15.0019	-0.0019	4.5018	0.0000	4.4998
15.0000	15.0017	-0.0017	4.5016	0.0000	4.5000
15.0000	15.0014	-0.0014	4.5014	0.0000	4.5001
15.0000	15.0011	-0.0011	4.5013	0.0000	4.5002
15.0000	15.0009	-0.0009	4.5012	0.0000	4.5004
15.0000	15.0006	-0.0006	4.5012	0.0000	4.5006
15.0000	15.0004	-0.0004	4.5011	0.0000	4.5008
15.0000	15.0001	-0.0001	4.5011	0.0000	4.5010
15.0000	14.9999	0.0001	4.5011	0.0000	4.5013
15.0000	14.9997	0.0003	4.5012	0.0000	4.5015
15.0000	14.9995	0.0005	4.5012	0.0000	4.5018
15.0000	14.9992	0.0008	4.5013	0.0000	4.5021
15.0000	14.9990	0.0010	4.5014	0.0000	4.5024
15.0000	14.9988	0.0012	4.5015	0.0000	4.5027
15.0000	14.9986	0.0014	4.5017	0.0000	4.5031
15.0000	14.9984	0.0016	4.5018	0.0000	4.5034
15.0000	14.9982	0.0018	4.5020	0.0000	4.5038
15.0000	14.9980	0.0020	4.5022	0.0000	4.5042
15.0000	14.9979	0.0021	4.5024	0.0000	4.5046
15.0000	14.9977	0.0023	4.5026	0.0000	4.5050
15.0000	14.9975	0.0025	4.5029	0.0000	4.5054
15.0000	14.9974	0.0026	4.5032	0.0000	4.5058
15.0000	14.9972	0.0028	4.5034	0.0000	4.5063
15.0000	14.9970	0.0030	4.5037	0.0000	4.5067
15.0000	14.9969	0.0031	4.5040	0.0000	4.5072
15.0000	14.9967	0.0033	4.5044	0.0000	4.5076
15.0000	14.9966	0.0034	4.5047	0.0000	4.5081
15.0000	14.9965	0.0035	4.5051	0.0000	4.5086
15.0000	14.9963	0.0037	4.5054	0.0000	4.5091
20.0000	14.9962	5.0038	5.0058	0.0000	10.0096
20.0000	15.0195	4.9805	5.5039	-0.0023	10.4820
20.0000	15.0443	4.9557	5.9994	-0.0025	10.9526
20.0000	15.0707	4.9293	6.4924	-0.0026	11.4190
20.0000	15.0985	4.9015	6.9825	-0.0028	11.8812
20.0000	15.1278	4.8722	7.4697	-0.0029	12.3390
20.0000	15.1584	4.8416	7.9539	-0.0031	12.7924
20.0000	15.1904	4.8096	8.4348	-0.0032	13.2412
20.0000	15.2237	4.7763	8.9125	-0.0033	13.6855
20.0000	15.2582	4.7418	9.3866	-0.0035	14.1250
20.0000	15.2939	4.7061	9.8573	-0.0036	14.5598
20.0000	15.3308	4.6692	10.3242	-0.0037	14.9897
20.0000	15.3688	4.6312	10.7873	-0.0038	15.4147
20.0000	15.4078	4.5922	11.2465	-0.0039	15.8348
20.0000	15.4479	4.5521	11.7017	-0.0040	16.2498
20.0000	15.4890	4.5110	12.1528	-0.0041	16.6597
20.0000	15.5310	4.4690	12.5997	-0.0042	17.0645
20.0000	15.5739	4.4261	13.0423	-0.0043	17.4641
20.0000	15.6178	4.3822	13.4806	-0.0044	17.8584
20.0000	15.6624	4.3376	13.9143	-0.0045	18.2475
20.0000	15.7078	4.2922	14.3435	-0.0045	18.6312
20.0000	15.7540	4.2460	14.7681	-0.0046	19.0095
20.0000	15.8009	4.1991	15.1881	-0.0047	19.3825
20.0000	15.8484	4.1516	15.6032	-0.0048	19.7500
20.0000	15.8966	4.1034	16.0135	-0.0048	20.1121
20.0000	15.9455	4.0545	16.4190	-0.0049	20.4687
20.0000	15.9948	4.0052	16.8195	-0.0049	20.8197
20.0000	16.0448	3.9552	17.2150	-0.0050	21.1653
20.0000	16.0952	3.9048	17.6055	-0.0050	21.5053
20.0000	16.1461	3.8539	17.9909	-0.0051	21.8397
20.0000	16.1974	3.8026	18.3712	-0.0051	22.1686
20.0000	16.2491	3.7509	18.7463	-0.0052	22.4919
20.0000	16.3013	3.6987	19.1161	-0.0052	22.8097
20.0000	16.3537	3.6463	19.4808	-0.0052	23.1218
20.0000	16.4065	3.5935	19.8401	-0.0053	23.4284
20.0000	16.4595	3.5405	20.1942	-0.0053	23.7294
20.0000	16.5128	3.4872	20.5429	-0.0053	24.0248
20.0000	16.5663	3.4337	20.8863	-0.0054	24.3146
20.0000	16.6200	3.3800	21.2242	-0.0054	24.5988
20.0000	16.6739	3.3261	21.5569	-0.0054	24.8775
20.0000	16.7280	3.2720	21.8841	-0.0054	25.1507
20.0000	16.7821	3.2179	22.2059	-0.0054	25.4183
20.0000	16.8363	3.1637	22.5222	-0.0054	25.6805
20.0000	16.8906	3.1094	22.8332	-0.0054	25.9371
20.0000	16.9450	3.0550	23.1387	-0.0054	26.1883
20.0000	16.9993	3.0007	23.4387	-0.0054	26.4340
20.0000	17.0536	2.9464	23.7334	-0.0054	26.6743
20.0000	17.1080	2.8920	24.0226	-0.0054	26.9092
20.0000	17.1622	2.8378	24.3064	-0.0054	27.1387
20.0000	17.2164	2.7836	24.5847	-0.0054	27.3629
20.0000	17.2705	2.7295	24.8577	-0.0054	27.5818
20.0000	17.3244	2.6756	25.1252	-0.0054	27.7954
20.0000	17.3783	2.6217	25.3874	-0.0054	28.0037
20.0000	17.4320	2.5680	25.6442	-0.0054	28.2069
20.0000	17.4855	2.5145	25.8957	-0.0053	28.4049
20.0000	17.5388	2.4612	26.1418	-0.0053	28.5977
20.0000	17.5918	2.4082	26.3826	-0.0053	28.7854
20.0000	17.6447	2.3553	26.6181	-0.0053	28.9681
20.0000	17.6973	2.3027	26.8484	-0.0053	29.1458
20.0000	17.7497	2.2503	27.0734	-0.0052	29.3185
